Day,Title,TitleFa,GrammarFocus,GrammarFocusFa,LessonLevel,SentenceId,Role,GermanText,Translation,TranslationFa,SentenceLevel
32,Dative Prepositions,حروف اضافه با مفعول غیرمستقیم,"mit, bei, nach, von, zu, aus, seit",با، نزد، بعد از، از، به سوی، از، از زمان,A2,12,sent,Ich fahre bei schönem Wetter mit dem Fahrrad.,I ride my bike when the weather is nice.,وقتی هوا خوب باشد با دوچرخه می‌روم.,A2
33,Two-Way Prepositions,حروف اضافه دوگانه,"Wechselpräpositionen: in, an, auf, über, unter",حروف اضافه دوگانه: در، در کنار، روی، بالای، زیر,A2,1,received,Wo ist die Katze?,Where is the cat?,گربه کجاست؟,A2
33,Two-Way Prepositions,حروف اضافه دوگانه,"Wechselpräpositionen: in, an, auf, über, unter",حروف اضافه دوگانه: در، در کنار، روی، بالای، زیر,A2,2,sent,Die Katze liegt auf dem Sofa.,The cat is lying on the sofa.,گربه روی مبل خوابیده است.,A2
33,Two-Way Prepositions,حروف اضافه دوگانه,"Wechselpräpositionen: in, an, auf, über, unter",حروف اضافه دوگانه: در، در کنار، روی، بالای، زیر,A2,3,received,Wohin legst du das Buch?,Where are you putting the book?,کتاب را کجا می‌گذاری؟,A2
33,Two-Way Prepositions,حروف اضافه دوگانه,"Wechselpräpositionen: in, an, auf, über, unter",حروف اضافه دوگانه: در، در کنار، روی، بالای، زیر,A2,4,sent,Ich lege das Buch auf den Tisch.,I am putting the book on the table.,کتاب را روی میز می‌گذارم.,A2
33,Two-Way Prepositions,حروف اضافه دوگانه,"Wechselpräpositionen: in, an, auf, über, unter",حروف اضافه دوگانه: در، در کنار، روی، بالای، زیر,A2,5,received,Hängt das Bild an der Wand?,Is the picture hanging on the wall?,عکس روی دیوار آویزان است؟,A2
33,Two-Way Prepositions,حروف اضافه دوگانه,"Wechselpräpositionen: in, an, auf, über, unter",حروف اضافه دوگانه: در، در کنار، روی، بالای، زیر,A2,6,sent,"Nein, ich hänge das Bild jetzt an die Wand.","No, I am hanging the picture on the wall now.",نه، الان عکس را به دیوار آویزان می‌کنم.,A2
33,Two-Way Prepositions,حروف اضافه دوگانه,"Wechselpräpositionen: in, an, auf, über, unter",حروف اضافه دوگانه: در، در کنار، روی، بالای، زیر,A2,7,received,Sitzt du im Garten oder im Wohnzimmer?,Are you sitting in the garden or in the living room?,توی باغ نشسته‌ای یا توی اتاق نشیمن؟,A2
33,Two-Way Prepositions,حروف اضافه دوگانه,"Wechselpräpositionen: in, an, auf, über, unter",حروف اضافه دوگانه: در، در کنار، روی، بالای، زیر,A2,8,sent,Ich sitze im Garten. Das Wetter ist so schön!,I am sitting in the garden. The weather is so nice!,توی باغ نشسته‌ام. هوا خیلی خوب است!,A2
33,Two-Way Prepositions,حروف اضافه دوگانه,"Wechselpräpositionen: in, an, auf, über, unter",حروف اضافه دوگانه: در، در کنار، روی، بالای، زیر,A2,9,received,Stell die Blumen auf den Tisch!,Put the flowers on the table!,گل‌ها را روی میز بگذار!,A2
33,Two-Way Prepositions,حروف اضافه دوگانه,"Wechselpräpositionen: in, an, auf, über, unter",حروف اضافه دوگانه: در، در کنار، روی، بالای، زیر,A2,10,sent,Die Blumen stehen jetzt auf dem Tisch.,The flowers are now on the table.,گل‌ها الان روی میز هستند.,A2
33,Two-Way Prepositions,حروف اضافه دوگانه,"Wechselpräpositionen: in, an, auf, über, unter",حروف اضافه دوگانه: در، در کنار، روی، بالای، زیر,A2,11,received,Gehst du in die Bibliothek?,Are you going to the library?,کتابخانه می‌روی؟,A2
33,Two-Way Prepositions,حروف اضافه دوگانه,"Wechselpräpositionen: in, an, auf, über, unter",حروف اضافه دوگانه: در، در کنار، روی، بالای، زیر,A2,12,sent,"Ja, ich lerne heute in der Bibliothek.","Yes, I am studying in the library today.",بله، امروز در کتابخانه درس می‌خوانم.,A2
34,Comparatives,صفات تفضیلی,"größer als, besser als, mehr als",بزرگ‌تر از، بهتر از، بیشتر از,A2,1,received,"Welche Stadt ist größer, Berlin oder München?","Which city is bigger, Berlin or Munich?",کدام شهر بزرگ‌تر است، برلین یا مونیخ؟,A2
34,Comparatives,صفات تفضیلی,"größer als, besser als, mehr als",بزرگ‌تر از، بهتر از، بیشتر از,A2,2,sent,Berlin ist größer als München.,Berlin is bigger than Munich.,برلین بزرگ‌تر از مونیخ است.,A2
34,Comparatives,صفات تفضیلی,"größer als, besser als, mehr als",بزرگ‌تر از، بهتر از، بیشتر از,A2,3,received,Fährst du lieber mit dem Zug oder mit dem Auto?,Do you prefer traveling by train or by car?,ترجیح می‌دهی با قطار بروی یا با ماشین؟,A2
34,Comparatives,صفات تفضیلی,"größer als, besser als, mehr als",بزرگ‌تر از، بهتر از، بیشتر از,A2,4,sent,Ich fahre lieber mit dem Zug. Er ist schneller als das Auto.,I prefer the train. It is faster than the car.,ترجیح می‌دهم با قطار بروم. سریع‌تر از ماشین است.,A2
34,Comparatives,صفات تفضیلی,"größer als, besser als, mehr als",بزرگ‌تر از، بهتر از، بیشتر از,A2,5,received,Ist Deutsch schwerer als Englisch?,Is German harder than English?,آلمانی سخت‌تر از انگلیسی است؟,A2
34,Comparatives,صفات تفضیلی,"größer als, besser als, mehr als",بزرگ‌تر از، بهتر از، بیشتر از,A2,6,sent,"Ja, ich finde Deutsch schwerer als Englisch.","Yes, I find German harder than English.",بله، به نظر من آلمانی سخت‌تر از انگلیسی است.,A2
34,Comparatives,صفات تفضیلی,"größer als, besser als, mehr als",بزرگ‌تر از، بهتر از، بیشتر از,A2,7,received,"Wer kocht besser, du oder deine Mutter?","Who cooks better, you or your mother?",چه کسی بهتر آشپزی می‌کند، تو یا مادرت؟,A2
34,Comparatives,صفات تفضیلی,"größer als, besser als, mehr als",بزرگ‌تر از، بهتر از، بیشتر از,A2,8,sent,Meine Mutter kocht viel besser als ich!,My mother cooks much better than me!,مادرم خیلی بهتر از من آشپزی می‌کند!,A2
34,Comparatives,صفات تفضیلی,"größer als, besser als, mehr als",بزرگ‌تر از، بهتر از، بیشتر از,A2,9,received,Im Sommer sind die Tage länger als im Winter.,In summer the days are longer than in winter.,در تابستان روزها بلندتر از زمستان هستند.,A2
34,Comparatives,صفات تفضیلی,"größer als, besser als, mehr als",بزرگ‌تر از، بهتر از، بیشتر از,A2,10,sent,"Ja, und es wird auch später dunkel.","Yes, and it also gets dark later.",بله، و دیرتر هم تاریک می‌شود.,A2
35,Superlatives,صفات عالی,"am größten, der/die/das beste",بزرگ‌ترین، بهترین,A2,1,received,Was ist die größte Stadt in Deutschland?,What is the biggest city in Germany?,بزرگ‌ترین شهر آلمان کدام است؟,A2
35,Superlatives,صفات عالی,"am größten, der/die/das beste",بزرگ‌ترین، بهترین,A2,2,sent,Berlin ist die größte Stadt in Deutschland.,Berlin is the biggest city in Germany.,برلین بزرگ‌ترین شهر آلمان است.,A2
35,Superlatives,صفات عالی,"am größten, der/die/das beste",بزرگ‌ترین، بهترین,A2,3,received,Welches Fach magst du am liebsten?,Which subject do you like best?,کدام درس را بیشتر دوست داری؟,A2
35,Superlatives,صفات عالی,"am größten, der/die/das beste",بزرگ‌ترین، بهترین,A2,4,sent,Ich mag Mathematik am liebsten.,I like mathematics best.,ریاضیات را بیشتر از همه دوست دارم.,A2
35,Superlatives,صفات عالی,"am größten, der/die/das beste",بزرگ‌ترین، بهترین,A2,5,received,Wer ist der beste Spieler?,Who is the best player?,بهترین بازیکن کیست؟,A2
35,Superlatives,صفات عالی,"am größten, der/die/das beste",بزرگ‌ترین، بهترین,A2,6,sent,Meiner Meinung nach ist er der beste Spieler.,In my opinion he is the best player.,به نظر من او بهترین بازیکن است.,A2
35,Superlatives,صفات عالی,"am größten, der/die/das beste",بزرگ‌ترین، بهترین,A2,7,received,Was ist das teuerste Restaurant hier?,What is the most expensive restaurant here?,گران‌ترین رستوران اینجا کدام است؟,A2
35,Superlatives,صفات عالی,"am größten, der/die/das beste",بزرگ‌ترین، بهترین,A2,8,sent,Das Restaurant am Marktplatz ist am teuersten.,The restaurant at the market square is the most expensive.,رستوران میدان بازار گران‌ترین است.,A2
35,Superlatives,صفات عالی,"am größten, der/die/das beste",بزرگ‌ترین، بهترین,A2,9,received,Welcher Monat ist am kältesten?,Which month is the coldest?,کدام ماه سردترین است؟,A2
35,Superlatives,صفات عالی,"am größten, der/die/das beste",بزرگ‌ترین، بهترین,A2,10,sent,Der Januar ist meistens am kältesten.,January is usually the coldest.,معمولا ژانویه سردترین ماه است.,A2
36,At the Doctor,نزد پزشک,Describing symptoms: Ich habe Schmerzen,توصیف علائم: درد دارم,A2,1,received,"Guten Tag, was kann ich für Sie tun?","Good day, what can I do for you?",روز بخیر، چه کاری می‌توانم برایتان انجام دهم؟,A2
36,At the Doctor,نزد پزشک,Describing symptoms: Ich habe Schmerzen,توصیف علائم: درد دارم,A2,2,sent,Ich habe seit drei Tagen starke Kopfschmerzen.,I have had strong headaches for three days.,سه روز است سردرد شدید دارم.,A2
36,At the Doctor,نزد پزشک,Describing symptoms: Ich habe Schmerzen,توصیف علائم: درد دارم,A2,3,received,Haben Sie sonst noch Beschwerden?,Do you have any other complaints?,شکایت دیگری هم دارید؟,A2
36,At the Doctor,نزد پزشک,Describing symptoms: Ich habe Schmerzen,توصیف علائم: درد دارم,A2,4,sent,"Ja, mir ist auch schwindelig und ich fühle mich schwach.","Yes, I am also dizzy and I feel weak.",بله، سرگیجه هم دارم و احساس ضعف می‌کنم.,A2
36,At the Doctor,نزد پزشک,Describing symptoms: Ich habe Schmerzen,توصیف علائم: درد دارم,A2,5,received,Nehmen Sie regelmäßig Medikamente?,Do you take medication regularly?,به طور منظم دارو مصرف می‌کنید؟,A2
36,At the Doctor,نزد پزشک,Describing symptoms: Ich habe Schmerzen,توصیف علائم: درد دارم,A2,6,sent,"Nein, ich nehme keine Medikamente.","No, I don't take any medication.",نه، دارویی مصرف نمی‌کنم.,A2
36,At the Doctor,نزد پزشک,Describing symptoms: Ich habe Schmerzen,توصیف علائم: درد دارم,A2,7,received,Ich messe zuerst Ihren Blutdruck.,I will first measure your blood pressure.,اول فشار خونتان را اندازه می‌گیرم.,A2
36,At the Doctor,نزد پزشک,Describing symptoms: Ich habe Schmerzen,توصیف علائم: درد دارم,A2,8,sent,Ist mein Blutdruck in Ordnung?,Is my blood pressure okay?,فشار خونم خوب است؟,A2
36,At the Doctor,نزد پزشک,Describing symptoms: Ich habe Schmerzen,توصیف علائم: درد دارم,A2,9,received,Ihr Blutdruck ist etwas hoch. Sie sollen sich mehr ausruhen.,Your blood pressure is a bit high. You should rest more.,فشار خونتان کمی بالاست. باید بیشتر استراحت کنید.,A2
36,At the Doctor,نزد پزشک,Describing symptoms: Ich habe Schmerzen,توصیف علائم: درد دارم,A2,10,sent,Soll ich Tabletten nehmen?,Should I take tablets?,قرص بخورم؟,A2
36,At the Doctor,نزد پزشک,Describing symptoms: Ich habe Schmerzen,توصیف علائم: درد دارم,A2,11,received,"Ja, nehmen Sie diese Tabletten zweimal am Tag nach dem Essen.","Yes, take these tablets twice a day after meals.",بله، این قرص‌ها را روزی دو بار بعد از غذا بخورید.,A2
36,At the Doctor,نزد پزشک,Describing symptoms: Ich habe Schmerzen,توصیف علائم: درد دارم,A2,12,sent,Wann soll ich wieder kommen?,When should I come back?,کی دوباره بیایم؟,A2
37,Bank & Post Office,در بانک و پست,Formal Sie register,سطح رسمی با Sie,A2,1,received,"Guten Tag, wie kann ich Ihnen helfen?","Good day, how can I help you?",روز بخیر، چطور می‌توانم کمکتان کنم؟,A2
37,Bank & Post Office,در بانک و پست,Formal Sie register,سطح رسمی با Sie,A2,2,sent,"Ich möchte ein Konto eröffnen, bitte.","I would like to open an account, please.",می‌خواهم یک حساب باز کنم، لطفا.,A2
37,Bank & Post Office,در بانک و پست,Formal Sie register,سطح رسمی با Sie,A2,3,received,Haben Sie Ihren Reisepass dabei?,Do you have your passport with you?,گذرنامه‌تان همراهتان هست؟,A2
37,Bank & Post Office,در بانک و پست,Formal Sie register,سطح رسمی با Sie,A2,4,sent,"Ja, hier ist mein Reisepass und meine Meldebescheinigung.","Yes, here is my passport and my registration certificate.",بله، بفرمایید گذرنامه و گواهی ثبت نام من.,A2
37,Bank & Post Office,در بانک و پست,Formal Sie register,سطح رسمی با Sie,A2,5,received,Möchten Sie auch eine EC-Karte?,Would you also like a debit card?,کارت بانکی هم می‌خواهید؟,A2
